GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2012 inflation-adjusted dollars)
1400000US34039038500,34039038500,"Census Tract 385, Union County, New Jersey",48923,5887
1400000US34039038601,34039038601,"Census Tract 386.01, Union County, New Jersey",54973,4938
1400000US34039038602,34039038602,"Census Tract 386.02, Union County, New Jersey",74755,9096
1400000US34039038700,34039038700,"Census Tract 387, Union County, New Jersey",43474,2906
1400000US34039038800,34039038800,"Census Tract 388, Union County, New Jersey",24166,2955
1400000US34039038900,34039038900,"Census Tract 389, Union County, New Jersey",18327,3000
1400000US34039039000,34039039000,"Census Tract 390, Union County, New Jersey",17475,2445
1400000US34039039100,34039039100,"Census Tract 391, Union County, New Jersey",43566,5089
1400000US34039039200,34039039200,"Census Tract 392, Union County, New Jersey",26280,3880
1400000US34039039300,34039039300,"Census Tract 393, Union County, New Jersey",12908,1814
1400000US34039039400,34039039400,"Census Tract 394, Union County, New Jersey",17930,2619
1400000US34039039500,34039039500,"Census Tract 395, Union County, New Jersey",18814,2623
1400000US34039039600,34039039600,"Census Tract 396, Union County, New Jersey",28370,4014
1400000US34039039700,34039039700,"Census Tract 397, Union County, New Jersey",34727,3171
1400000US34039039800,34039039800,"Census Tract 398, Union County, New Jersey",15743,2362
1400000US34039039900,34039039900,"Census Tract 399, Union County, New Jersey",12631,2246
1400000US36005000100,36005000100,"Census Tract 1, Bronx County, New York",4484,563
1400000US36005000200,36005000200,"Census Tract 2, Bronx County, New York",22846,2850
1400000US36005000400,36005000400,"Census Tract 4, Bronx County, New York",31412,3703
1400000US36005001600,36005001600,"Census Tract 16, Bronx County, New York",18575,2907
1400000US36005001900,36005001900,"Census Tract 19, Bronx County, New York",14656,3229
1400000US36005002000,36005002000,"Census Tract 20, Bronx County, New York",15196,2292
1400000US36005002300,36005002300,"Census Tract 23, Bronx County, New York",10123,1348
1400000US36005002400,36005002400,"Census Tract 24, Bronx County, New York",-,**
1400000US36005002500,36005002500,"Census Tract 25, Bronx County, New York",10345,1695
1400000US36005002701,36005002701,"Census Tract 27.01, Bronx County, New York",15472,4934
1400000US36005002702,36005002702,"Census Tract 27.02, Bronx County, New York",8376,1441
1400000US36005002800,36005002800,"Census Tract 28, Bronx County, New York",26525,3302
1400000US36005003100,36005003100,"Census Tract 31, Bronx County, New York",15072,2914
1400000US36005003300,36005003300,"Census Tract 33, Bronx County, New York",10025,1564
1400000US36005003500,36005003500,"Census Tract 35, Bronx County, New York",10862,1775
1400000US36005003700,36005003700,"Census Tract 37, Bronx County, New York",9700,4778
1400000US36005003800,36005003800,"Census Tract 38, Bronx County, New York",15629,4149
1400000US36005003900,36005003900,"Census Tract 39, Bronx County, New York",13487,2653
1400000US36005004001,36005004001,"Census Tract 40.01, Bronx County, New York",23500,5865
1400000US36005004100,36005004100,"Census Tract 41, Bronx County, New York",10013,2079
1400000US36005004200,36005004200,"Census Tract 42, Bronx County, New York",15448,2238
1400000US36005004300,36005004300,"Census Tract 43, Bronx County, New York",12213,1599
1400000US36005004400,36005004400,"Census Tract 44, Bronx County, New York",15535,2870
1400000US36005004600,36005004600,"Census Tract 46, Bronx County, New York",14087,4585
1400000US36005004800,36005004800,"Census Tract 48, Bronx County, New York",13640,3827
1400000US36005005001,36005005001,"Census Tract 50.01, Bronx County, New York",15584,2718
1400000US36005005002,36005005002,"Census Tract 50.02, Bronx County, New York",12088,1814
1400000US36005005100,36005005100,"Census Tract 51, Bronx County, New York",10795,1226
1400000US36005005200,36005005200,"Census Tract 52, Bronx County, New York",17323,6145
1400000US36005005300,36005005300,"Census Tract 53, Bronx County, New York",13653,2058
1400000US36005005400,36005005400,"Census Tract 54, Bronx County, New York",15440,2055
1400000US36005005600,36005005600,"Census Tract 56, Bronx County, New York",17803,3080
1400000US36005005902,36005005902,"Census Tract 59.02, Bronx County, New York",16632,3147
1400000US36005006000,36005006000,"Census Tract 60, Bronx County, New York",12919,2620
1400000US36005006100,36005006100,"Census Tract 61, Bronx County, New York",29919,2825
1400000US36005006200,36005006200,"Census Tract 62, Bronx County, New York",12724,1870
1400000US36005006300,36005006300,"Census Tract 63, Bronx County, New York",17414,2274
1400000US36005006400,36005006400,"Census Tract 64, Bronx County, New York",17704,3543
1400000US36005006500,36005006500,"Census Tract 65, Bronx County, New York",10344,1601
1400000US36005006700,36005006700,"Census Tract 67, Bronx County, New York",9866,1492
1400000US36005006800,36005006800,"Census Tract 68, Bronx County, New York",14787,2957
1400000US36005006900,36005006900,"Census Tract 69, Bronx County, New York",12092,1547
1400000US36005007000,36005007000,"Census Tract 70, Bronx County, New York",15158,1892
1400000US36005007100,36005007100,"Census Tract 71, Bronx County, New York",13312,3335
1400000US36005007200,36005007200,"Census Tract 72, Bronx County, New York",16395,2270
1400000US36005007300,36005007300,"Census Tract 73, Bronx County, New York",12743,2138
1400000US36005007400,36005007400,"Census Tract 74, Bronx County, New York",22715,3163
1400000US36005007500,36005007500,"Census Tract 75, Bronx County, New York",14786,2151
1400000US36005007600,36005007600,"Census Tract 76, Bronx County, New York",18856,2375
1400000US36005007700,36005007700,"Census Tract 77, Bronx County, New York",15366,3081
1400000US36005007800,36005007800,"Census Tract 78, Bronx County, New York",15309,2169
1400000US36005007900,36005007900,"Census Tract 79, Bronx County, New York",9522,1626
1400000US36005008300,36005008300,"Census Tract 83, Bronx County, New York",10689,1748
1400000US36005008400,36005008400,"Census Tract 84, Bronx County, New York",29873,12776
1400000US36005008500,36005008500,"Census Tract 85, Bronx County, New York",12330,1972
1400000US36005008600,36005008600,"Census Tract 86, Bronx County, New York",11638,1984
1400000US36005008700,36005008700,"Census Tract 87, Bronx County, New York",12417,1335
1400000US36005008900,36005008900,"Census Tract 89, Bronx County, New York",10987,2481
1400000US36005009000,36005009000,"Census Tract 90, Bronx County, New York",15543,2132
1400000US36005009200,36005009200,"Census Tract 92, Bronx County, New York",16474,2788
1400000US36005009300,36005009300,"Census Tract 93, Bronx County, New York",12282,1277
1400000US36005009600,36005009600,"Census Tract 96, Bronx County, New York",14859,3260
1400000US36005009800,36005009800,"Census Tract 98, Bronx County, New York",24424,2355
1400000US36005011000,36005011000,"Census Tract 110, Bronx County, New York",21289,10530
1400000US36005011502,36005011502,"Census Tract 115.02, Bronx County, New York",9328,1340
1400000US36005011700,36005011700,"Census Tract 117, Bronx County, New York",13437,3252
1400000US36005011800,36005011800,"Census Tract 118, Bronx County, New York",31105,3876
1400000US36005011900,36005011900,"Census Tract 119, Bronx County, New York",12774,3951
1400000US36005012101,36005012101,"Census Tract 121.01, Bronx County, New York",14313,2426
1400000US36005012102,36005012102,"Census Tract 121.02, Bronx County, New York",8961,2174
1400000US36005012300,36005012300,"Census Tract 123, Bronx County, New York",9932,1656
1400000US36005012500,36005012500,"Census Tract 125, Bronx County, New York",12052,2316
1400000US36005012701,36005012701,"Census Tract 127.01, Bronx County, New York",12046,2704
1400000US36005012901,36005012901,"Census Tract 129.01, Bronx County, New York",10390,1251
1400000US36005013000,36005013000,"Census Tract 130, Bronx County, New York",39769,7705
1400000US36005013100,36005013100,"Census Tract 131, Bronx County, New York",13317,1543
1400000US36005013200,36005013200,"Census Tract 132, Bronx County, New York",34078,4149
1400000US36005013300,36005013300,"Census Tract 133, Bronx County, New York",12466,1730
1400000US36005013500,36005013500,"Census Tract 135, Bronx County, New York",10525,1404
1400000US36005013800,36005013800,"Census Tract 138, Bronx County, New York",33697,4463
1400000US36005014100,36005014100,"Census Tract 141, Bronx County, New York",14165,1880
1400000US36005014300,36005014300,"Census Tract 143, Bronx County, New York",8057,2554
1400000US36005014400,36005014400,"Census Tract 144, Bronx County, New York",14898,2231
1400000US36005014500,36005014500,"Census Tract 145, Bronx County, New York",9154,1132
1400000US36005014701,36005014701,"Census Tract 147.01, Bronx County, New York",8576,1691
1400000US36005014702,36005014702,"Census Tract 147.02, Bronx County, New York",7753,1350
1400000US36005014900,36005014900,"Census Tract 149, Bronx County, New York",12730,2026
1400000US36005015100,36005015100,"Census Tract 151, Bronx County, New York",13190,1868
1400000US36005015200,36005015200,"Census Tract 152, Bronx County, New York",24997,5163
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",12590,1938
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",11749,1398
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",13287,2053
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",27925,6625
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",10352,2243
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",37762,4139
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",11386,2427
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",25386,5700
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",4786,3119
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",34806,5389
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",12185,3877
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",26834,6063
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",13365,2157
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",14493,2938
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",7133,8120
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",14184,2438
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",10664,1496
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",15067,4871
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",11372,2814
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",12775,2045
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",12681,2464
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",13852,2799
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",13778,2022
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",18834,2112
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",17035,2496
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",30656,4757
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",11646,1314
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",12642,1808
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",13479,5037
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",22436,5966
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",14012,1631
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",10174,1255
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",14304,2067
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",17314,2811
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",12973,2549
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",18865,3001
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",19366,2975
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",13627,1608
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",14990,3285
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",20423,3549
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",15259,2867
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",24127,2663
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",26965,3510
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",11590,1576
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",22484,2661
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",14074,3981
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",12515,2056
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",11523,1686
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",11166,1574
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",12746,1621
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",24756,2309
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",10421,1387
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",16616,2859
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",13119,2531
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",9442,3271
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",12804,2571
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",8713,1503
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",17235,3167
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",14571,2594
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",20192,3204
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",19722,3467
